profile_state,profile_city,all_users,all_user_gmv,high_value_users,high_value_gmv,high_value_churn_users,all_user_share,high_value_user_share,high_value_penetration,all_gmv_share,high_value_gmv_share,user_share_gap
MG,estrela do sul,1,105.28,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.292349773935668e-06,0.0,-1.1466049028825647e-05
MG,ewbank da camara,1,98.16,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.799174143327556e-06,0.0,-1.1466049028825647e-05
MG,felicio dos santos,1,191.58,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.3270026307851398e-05,0.0,-1.1466049028825647e-05
MG,felisburgo,1,123.47,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.552302684154986e-06,0.0,-1.1466049028825647e-05
MG,felixlandia,1,90.28,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.253356170126444e-06,0.0,-1.1466049028825647e-05
MG,fonseca,1,107.53,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.448198814507051e-06,0.0,-1.1466049028825647e-05
MG,frei gaspar,1,89.19,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.177855968249641e-06,0.0,-1.1466049028825647e-05
MG,frei lagonegro,1,260.34,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.8032772987712876e-05,0.0,-1.1466049028825647e-05
MG,glaura,1,89.36,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.1896312290928125e-06,0.0,-1.1466049028825647e-05
MG,goiana,1,72.74,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.038426316072193e-06,0.0,-1.1466049028825647e-05
MG,grupiara,1,148.94,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0316513823423046e-05,0.0,-1.1466049028825647e-05
MG,guape,1,210.48,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.4579158248651019e-05,0.0,-1.1466049028825647e-05
MG,guaraciaba,1,177.49,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.229406498267327e-05,0.0,-1.1466049028825647e-05
MG,guinda,1,47.11,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.2631325783635003e-06,0.0,-1.1466049028825647e-05
MG,guiricema,1,161.56,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.1190653775427873e-05,0.0,-1.1466049028825647e-05
MG,ibertioga,1,181.21,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2551735396417956e-05,0.0,-1.1466049028825647e-05
MG,ibiracatu,1,148.15,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0261793493622428e-05,0.0,-1.1466049028825647e-05
MG,igaratinga,1,336.38,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.3299777896623098e-05,0.0,-1.1466049028825647e-05
MG,ilicinea,1,105.28,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.292349773935668e-06,0.0,-1.1466049028825647e-05
MG,indianopolis,1,48.31,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.3462520666682383e-06,0.0,-1.1466049028825647e-05
MG,ingai,1,109.38,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.576341358976855e-06,0.0,-1.1466049028825647e-05
MG,inhauma,1,117.94,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.169260375550652e-06,0.0,-1.1466049028825647e-05
MG,inimutaba,1,182.02,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2607841051023654e-05,0.0,-1.1466049028825647e-05
MG,ipuiuna,1,188.34,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.3045603689428606e-05,0.0,-1.1466049028825647e-05
MG,itabirinha,1,157.41,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0903198878373988e-05,0.0,-1.1466049028825647e-05
MG,itaguara,1,76.47,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.29678939221942e-06,0.0,-1.1466049028825647e-05
MG,itutinga,1,96.01,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.650251726781568e-06,0.0,-1.1466049028825647e-05
MG,jaboticatubas,1,808.87,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.602738375421109e-05,0.0,-1.1466049028825647e-05
MG,jaguaracu,1,71.04,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.920673707640481e-06,0.0,-1.1466049028825647e-05
MG,jampruca,1,262.83,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.8205245925945206e-05,0.0,-1.1466049028825647e-05
MG,jenipapo de minas,1,22.58,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.5640317049341505e-06,0.0,-1.1466049028825647e-05
MG,jequeri,1,676.84,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.688216205348231e-05,0.0,-1.1466049028825647e-05
MG,joaima,1,53.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.671110733459255e-06,0.0,-1.1466049028825647e-05
MG,juvenilia,1,55.98,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.8775241294160206e-06,0.0,-1.1466049028825647e-05
MG,lagoa dos patos,1,74.05,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.129165090804864e-06,0.0,-1.1466049028825647e-05
MG,lajinha,1,211.12,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.4623488642413547e-05,0.0,-1.1466049028825647e-05
MG,lamim,1,108.63,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.524391678786394e-06,0.0,-1.1466049028825647e-05
MG,laranjal,1,316.3,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.190891179232382e-05,0.0,-1.1466049028825647e-05
MG,macuco de minas,1,215.14,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.4901938928234417e-05,0.0,-1.1466049028825647e-05
MG,major porto,1,100.33,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.949481884678624e-06,0.0,-1.1466049028825647e-05
MG,mamonas,1,246.36,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.7064430948962684e-05,0.0,-1.1466049028825647e-05
MG,martinesia,1,53.23,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.687041968717663e-06,0.0,-1.1466049028825647e-05
MG,martinho campos,1,419.06,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.902671064081954e-05,0.0,-1.1466049028825647e-05
MG,matutina,1,99.22,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.872596357996741e-06,0.0,-1.1466049028825647e-05
MG,mendonca,1,179.35,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2422900189545612e-05,0.0,-1.1466049028825647e-05
MG,mesquita,1,77.57,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.372982256498762e-06,0.0,-1.1466049028825647e-05
MG,minduri,1,43.18,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.990916254165484e-06,0.0,-1.1466049028825647e-05
MG,miradouro,1,64.42,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.462131197159344e-06,0.0,-1.1466049028825647e-05
MG,miravania,1,50.1,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.4702386367228056e-06,0.0,-1.1466049028825647e-05
MG,moeda,1,85.46,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.919492892102414e-06,0.0,-1.1466049028825647e-05
MG,moema,1,214.12,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.483128736317539e-05,0.0,-1.1466049028825647e-05
MG,monsenhor paulo,1,69.12,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.7876825263529005e-06,0.0,-1.1466049028825647e-05
MG,morro da garca,1,227.14,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.5733133811281794e-05,0.0,-1.1466049028825647e-05
MG,morro do ferro,1,154.38,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0693322170404525e-05,0.0,-1.1466049028825647e-05
MG,morro do pilar,1,87.64,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.070493295856021e-06,0.0,-1.1466049028825647e-05
MG,morro vermelho,1,40.99,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.8392231880093374e-06,0.0,-1.1466049028825647e-05
MG,nacip raydan,1,92.16,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.383576701803867e-06,0.0,-1.1466049028825647e-05
MG,natercia,1,57.5,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.982808814602022e-06,0.0,-1.1466049028825647e-05
MG,nazareno,1,44.38,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.074035742470222e-06,0.0,-1.1466049028825647e-05
MG,nova resende,1,26.09,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.8071562082255088e-06,0.0,-1.1466049028825647e-05
MG,olaria,1,96.22,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.6647976372348966e-06,0.0,-1.1466049028825647e-05
MG,olhos d'agua,1,119.84,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.300866232033154e-06,0.0,-1.1466049028825647e-05
MG,padre carvalho,1,582.94,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.037806209363657e-05,0.0,-1.1466049028825647e-05
MG,padre paraiso,1,77.57,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.372982256498762e-06,0.0,-1.1466049028825647e-05
MG,paineiras,1,81.98,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.678446376018675e-06,0.0,-1.1466049028825647e-05
MG,palmopolis,1,113.2,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.840938396746938e-06,0.0,-1.1466049028825647e-05
MG,passa tempo,1,146.46,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0144733547593256e-05,0.0,-1.1466049028825647e-05
MG,patis,1,65.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.502305616506633e-06,0.0,-1.1466049028825647e-05
MG,paula candido,1,168.19,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.1649888948311549e-05,0.0,-1.1466049028825647e-05
MG,pavao,1,75.63,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.238605750406103e-06,0.0,-1.1466049028825647e-05
MG,pedra do indaia,1,96.08,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.655100363599344e-06,0.0,-1.1466049028825647e-05
MG,pedra menina,1,38.5,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.666750249777006e-06,0.0,-1.1466049028825647e-05
MG,pequi,1,197.5,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.3680082450154771e-05,0.0,-1.1466049028825647e-05
MG,pescador,1,44.42,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.07680639208038e-06,0.0,-1.1466049028825647e-05
MG,pimenta,1,215.83,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.4949732634009644e-05,0.0,-1.1466049028825647e-05
MG,pingo-d'agua,1,413.02,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.860834254968569e-05,0.0,-1.1466049028825647e-05
MG,pinhotiba,1,77.57,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.372982256498762e-06,0.0,-1.1466049028825647e-05
MG,piracema,1,166.59,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.1539062963905232e-05,0.0,-1.1466049028825647e-05
MG,pirajuba,1,152.61,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0570720925155038e-05,0.0,-1.1466049028825647e-05
MG,pocoes de paineiras,1,145.95,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.010940776506374e-05,0.0,-1.1466049028825647e-05
MG,ponto do marambaia,1,28.8,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.9948677193137085e-06,0.0,-1.1466049028825647e-05
MG,pratapolis,1,68.62,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.7530494062259265e-06,0.0,-1.1466049028825647e-05
MG,prudente de morais,1,168.49,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.1670668820387734e-05,0.0,-1.1466049028825647e-05
MG,quatituba,1,114.85,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.955227693165952e-06,0.0,-1.1466049028825647e-05
MG,queixada,1,77.29,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.353587709227658e-06,0.0,-1.1466049028825647e-05
MG,ravena,1,86.73,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.007461017224929e-06,0.0,-1.1466049028825647e-05
MG,ressaquinha,1,229.07,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.5866817654971918e-05,0.0,-1.1466049028825647e-05
MG,ribeirao vermelho,1,217.72,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.5080645828089605e-05,0.0,-1.1466049028825647e-05
MG,ribeiro junqueira,1,200.33,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.3876105910073447e-05,0.0,-1.1466049028825647e-05
MG,rio doce,1,96.2,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.663412312429818e-06,0.0,-1.1466049028825647e-05
MG,rio espera,1,176.45,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.222202809280916e-05,0.0,-1.1466049028825647e-05
MG,rubelita,1,80.88,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.602253511739331e-06,0.0,-1.1466049028825647e-05
MG,salto da divisa,1,73.15,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.066825474576312e-06,0.0,-1.1466049028825647e-05
MG,santa fe de minas,1,178.27,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2348092650071349e-05,0.0,-1.1466049028825647e-05
MG,santa maria do salto,1,50.48,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.4965598080193056e-06,0.0,-1.1466049028825647e-05
MG,santa rita de jacutinga,1,45.09,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.1232147730505252e-06,0.0,-1.1466049028825647e-05
MG,santa rita do itueto,1,77.57,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.372982256498762e-06,0.0,-1.1466049028825647e-05
MG,santana de pirapama,1,70.74,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.899893835564296e-06,0.0,-1.1466049028825647e-05
MG,santana do capivari,1,39.52,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.7374018148360336e-06,0.0,-1.1466049028825647e-05
MG,santana do deserto,1,206.99,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.4337419070164741e-05,0.0,-1.1466049028825647e-05
MG,santana do manhuacu,1,145.56,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0082393931364702e-05,0.0,-1.1466049028825647e-05
MG,santo antonio do aventureiro,1,88.92,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.159154083381075e-06,0.0,-1.1466049028825647e-05
MG,santo antonio do rio abaixo,1,24.23,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.6783210013531652e-06,0.0,-1.1466049028825647e-05
MG,santo antonio dos campos,1,177.99,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2328698102800242e-05,0.0,-1.1466049028825647e-05
MG,santo hipolito,1,119.88,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.303636881643311e-06,0.0,-1.1466049028825647e-05
MG,sao benedito,1,67.76,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.693480439607531e-06,0.0,-1.1466049028825647e-05
MG,sao bento abade,1,31.1,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.1541800718977896e-06,0.0,-1.1466049028825647e-05
MG,sao domingos,1,77.06,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.337656473969249e-06,0.0,-1.1466049028825647e-05
MG,sao domingos das dores,1,72.45,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.018339106398548e-06,0.0,-1.1466049028825647e-05
MG,sao felix de minas,1,409.5,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.8364525383991793e-05,0.0,-1.1466049028825647e-05
MG,sao francisco do gloria,1,91.35,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.327471047198169e-06,0.0,-1.1466049028825647e-05
MG,sao geraldo da piedade,1,181.76,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2589831828557626e-05,0.0,-1.1466049028825647e-05
MG,sao geraldo do baguari,1,142.96,0,0.0,0,1.1466049028825647e-05,0.0,0.0,9.902301706704438e-06,0.0,-1.1466049028825647e-05
MG,sao goncalo do rio das pedras,1,196.5,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.3610816209900823e-05,0.0,-1.1466049028825647e-05
MG,sao joao da ponte,1,496.76,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.440869750855131e-05,0.0,-1.1466049028825647e-05
MG,sao joao das missoes,1,48.22,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.3400181050453825e-06,0.0,-1.1466049028825647e-05
MG,sao jose do divino,1,182.84,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2664639368031891e-05,0.0,-1.1466049028825647e-05
MG,sao mateus de minas,1,82.88,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.740785992247227e-06,0.0,-1.1466049028825647e-05
MG,sao miguel do anta,1,254.09,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.75998589861257e-05,0.0,-1.1466049028825647e-05
MG,sao sebastiao do rio verde,1,332.58,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.3036566183658094e-05,0.0,-1.1466049028825647e-05
MG,sao vitor,1,121.09,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.38744903235059e-06,0.0,-1.1466049028825647e-05
MG,sapucaia,1,101.25,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.013206825712256e-06,0.0,-1.1466049028825647e-05
MG,sardoa,1,137.99,0,0.0,0,1.1466049028825647e-05,0.0,0.0,9.558048492642314e-06,0.0,-1.1466049028825647e-05
MG,senador amaral,1,228.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.5792702777900193e-05,0.0,-1.1466049028825647e-05
MG,senador firmino,1,102.17,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.076931766745889e-06,0.0,-1.1466049028825647e-05
MG,senhora dos remedios,1,44.51,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.083040353703235e-06,0.0,-1.1466049028825647e-05
MG,serra bonita,1,232.82,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.612656605592422e-05,0.0,-1.1466049028825647e-05
MG,serra do salitre,1,72.05,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.9906326102969685e-06,0.0,-1.1466049028825647e-05
MG,serrania,1,207.08,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.4343653031787596e-05,0.0,-1.1466049028825647e-05
MG,serranopolis de minas,1,136.5,0,0.0,0,1.1466049028825647e-05,0.0,0.0,9.454841794663931e-06,0.0,-1.1466049028825647e-05
MG,serro,1,63.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.3637731359987375e-06,0.0,-1.1466049028825647e-05
MG,silvano,1,117.94,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.169260375550652e-06,0.0,-1.1466049028825647e-05
MG,silveira carvalho,1,42.27,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.927883975534391e-06,0.0,-1.1466049028825647e-05
MG,sobralia,1,40.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.7706496101579284e-06,0.0,-1.1466049028825647e-05
MG,tabuleiro,1,253.79,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.7579079114049515e-05,0.0,-1.1466049028825647e-05
MG,taparuba,1,104.37,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.229317495304575e-06,0.0,-1.1466049028825647e-05
MG,tocos do moji,1,74.36,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.150637625283589e-06,0.0,-1.1466049028825647e-05
MG,tumiritinga,1,480.31,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.3269267856373864e-05,0.0,-1.1466049028825647e-05
MG,tuparece,1,31.73,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.197817803257777e-06,0.0,-1.1466049028825647e-05
MG,ubai,1,61.73,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.2758050108762225e-06,0.0,-1.1466049028825647e-05
MG,umburatiba,1,134.7,0,0.0,0,1.1466049028825647e-05,0.0,0.0,9.330162562206823e-06,0.0,-1.1466049028825647e-05
MG,uruana de minas,1,33.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.285785928380291e-06,0.0,-1.1466049028825647e-05
MG,urucuia,1,168.29,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.1656815572336945e-05,0.0,-1.1466049028825647e-05
MG,vargem grande do rio pardo,1,365.98,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.5350058608139967e-05,0.0,-1.1466049028825647e-05
MG,vermelho,1,116.79,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.089604199258613e-06,0.0,-1.1466049028825647e-05
MG,vermelho novo,1,52.1,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.608771117230702e-06,0.0,-1.1466049028825647e-05
MG,vieiras,1,345.15,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.3907242823650222e-05,0.0,-1.1466049028825647e-05
MG,vila pereira,1,109.21,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.564566098133684e-06,0.0,-1.1466049028825647e-05
MG,virginia,1,54.13,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.749381584946217e-06,0.0,-1.1466049028825647e-05
MG,vitorinos,1,105.37,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.298583735558523e-06,0.0,-1.1466049028825647e-05
MS,anaurilandia,1,86.24,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.973520559500493e-06,0.0,-1.1466049028825647e-05
MS,angelica,1,76.86,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.32380322591846e-06,0.0,-1.1466049028825647e-05
MS,anhandui,1,83.23,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.76502917633611e-06,0.0,-1.1466049028825647e-05
MS,bandeirantes,1,107.78,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.4655153745705385e-06,0.0,-1.1466049028825647e-05
MS,bataipora,1,180.1,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.2474849869736073e-05,0.0,-1.1466049028825647e-05
MS,bodoquena,1,495.53,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.432350003303896e-05,0.0,-1.1466049028825647e-05
MS,brasilandia,1,75.07,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.199816655863892e-06,0.0,-1.1466049028825647e-05
MS,caracol,1,111.1,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.695479292213646e-06,0.0,-1.1466049028825647e-05
MS,corguinho,1,262.67,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.819416332750458e-05,0.0,-1.1466049028825647e-05
MS,coronel sapucaia,1,106.23,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.358152702176919e-06,0.0,-1.1466049028825647e-05
MS,eldorado,1,44.13,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.056719182406735e-06,0.0,-1.1466049028825647e-05
MS,gloria de dourados,1,76.0,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.264234259300064e-06,0.0,-1.1466049028825647e-05
MS,guia lopes da laguna,1,48.22,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.3400181050453825e-06,0.0,-1.1466049028825647e-05
MS,inocencia,1,54.82,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.797175290721441e-06,0.0,-1.1466049028825647e-05
MS,itaquirai,1,347.56,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.407417446266224e-05,0.0,-1.1466049028825647e-05
MS,paranhos,1,309.99,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.1471841816321405e-05,0.0,-1.1466049028825647e-05
MS,pedro gomes,1,132.38,0,0.0,0,1.1466049028825647e-05,0.0,0.0,9.169464884817663e-06,0.0,-1.1466049028825647e-05
MS,porto murtinho,1,71.15,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.928292994068415e-06,0.0,-1.1466049028825647e-05
MS,prudencio thomaz,1,49.04,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.39681642205362e-06,0.0,-1.1466049028825647e-05
MS,ribas do rio pardo,1,66.13,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.580576467993595e-06,0.0,-1.1466049028825647e-05
MS,sanga puita,1,53.69,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.7189044392344793e-06,0.0,-1.1466049028825647e-05
MS,sonora,1,45.09,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.1232147730505252e-06,0.0,-1.1466049028825647e-05
MS,tacuru,1,170.71,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.18244398737515e-05,0.0,-1.1466049028825647e-05
MS,vicentina,1,216.07,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.496635653167059e-05,0.0,-1.1466049028825647e-05
MT,alto garcas,1,252.89,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.7516739497820963e-05,0.0,-1.1466049028825647e-05
MT,bom jesus do araguaia,1,1247.29,0,0.0,0,1.1466049028825647e-05,0.0,0.0,8.639508880634706e-05,0.0,-1.1466049028825647e-05
MT,conquista d'oeste,1,154.04,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0669771648718182e-05,0.0,-1.1466049028825647e-05
MT,curvelandia,1,243.78,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.6885724049107496e-05,0.0,-1.1466049028825647e-05
MT,denise,1,409.29,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.8349979473538466e-05,0.0,-1.1466049028825647e-05
MT,feliz natal,1,279.38,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.935160220214805e-05,0.0,-1.1466049028825647e-05
MT,ipiranga do norte,1,114.83,0,0.0,0,1.1466049028825647e-05,0.0,0.0,7.953842368360873e-06,0.0,-1.1466049028825647e-05
MT,itanhanga,1,88.05,0,0.0,0,1.1466049028825647e-05,0.0,0.0,6.09889245436014e-06,0.0,-1.1466049028825647e-05
MT,itiquira,1,160.66,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.1128314159199319e-05,0.0,-1.1466049028825647e-05
MT,nobres,1,59.91,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.149740453614037e-06,0.0,-1.1466049028825647e-05
MT,nortelandia,1,210.64,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.459024084709165e-05,0.0,-1.1466049028825647e-05
MT,nova guarita,1,41.79,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.8946361802124957e-06,0.0,-1.1466049028825647e-05
MT,nova lacerda,1,380.75,0,0.0,0,1.1466049028825647e-05,0.0,0.0,2.6373120976690782e-05,0.0,-1.1466049028825647e-05
MT,novo mundo,1,77.13,0,0.0,0,1.1466049028825647e-05,0.0,0.0,5.342505110787025e-06,0.0,-1.1466049028825647e-05
MT,porto alegre do norte,1,445.32,0,0.0,0,1.1466049028825647e-05,0.0,0.0,3.084564210988822e-05,0.0,-1.1466049028825647e-05
MT,porto esperidiao,1,150.05,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.039339935010493e-05,0.0,-1.1466049028825647e-05
MT,porto estrela,1,156.72,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.0855405172598763e-05,0.0,-1.1466049028825647e-05
MT,ribeirao cascalheira,1,67.39,0,0.0,0,1.1466049028825647e-05,0.0,0.0,4.66785193071357e-06,0.0,-1.1466049028825647e-05
MT,santo antonio do leste,1,237.55,0,0.0,0,1.1466049028825647e-05,0.0,0.0,1.64541953723254e-05,0.0,-1.1466049028825647e-05
